,MaritalStatus_Num,Gender_Num,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation_Num,EnglishOccupation_Num,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
13900,0,0,40000.0,3,3,2,2,1,2,43,0
13901,1,0,40000.0,3,3,2,2,0,2,43,0
13902,0,0,40000.0,1,0,4,1,1,1,88,0
13903,0,1,80000.0,0,0,4,1,0,0,50,0
13904,0,1,80000.0,0,0,4,1,0,0,51,0
13905,1,1,80000.0,0,0,4,1,0,0,51,0
13906,0,1,80000.0,0,0,4,1,1,0,51,1
13907,1,1,20000.0,2,0,0,0,0,2,63,0
13908,1,1,20000.0,3,0,0,2,1,2,63,0
13909,1,0,20000.0,3,0,0,2,0,2,62,0
13910,1,1,20000.0,3,0,0,2,1,2,62,0
13911,0,1,40000.0,1,0,2,2,1,1,63,1
13912,1,1,20000.0,3,0,0,2,0,2,61,0
13913,1,0,20000.0,3,0,0,2,0,2,62,0
13914,1,1,20000.0,3,0,0,2,0,2,61,0
13915,1,0,20000.0,3,0,0,2,1,2,62,0
13916,0,1,30000.0,1,0,1,2,1,1,62,1
13917,1,0,20000.0,3,0,0,2,1,2,61,0
13918,1,1,20000.0,3,0,0,2,1,2,61,0
13919,1,0,20000.0,3,0,0,2,0,2,60,0
13920,1,0,30000.0,2,0,1,1,0,2,61,0
13921,0,1,30000.0,2,0,1,1,1,2,61,0
13922,0,1,20000.0,2,1,0,2,1,2,60,0
13923,0,0,20000.0,2,1,0,2,1,2,59,0
13924,0,1,20000.0,2,1,0,2,0,2,60,0
13925,1,0,20000.0,2,1,0,2,1,2,60,0
13926,1,1,20000.0,2,1,0,2,1,2,60,0
13927,0,1,20000.0,2,1,0,2,0,2,60,0
13928,0,1,20000.0,2,1,0,2,1,2,59,0
13929,0,1,20000.0,2,1,0,2,0,2,60,0
13930,1,0,20000.0,2,1,0,2,1,2,60,0
13931,1,1,30000.0,2,0,1,1,1,2,60,0
13932,0,1,30000.0,2,0,1,1,1,2,60,0
13933,1,0,30000.0,2,0,1,1,0,2,59,1
13934,0,0,30000.0,2,0,1,1,1,2,58,1
13935,0,0,30000.0,2,0,1,1,1,2,59,1
13936,0,1,30000.0,2,0,1,1,1,2,59,1
13937,1,0,30000.0,2,0,1,1,1,2,59,1
13938,0,1,40000.0,1,0,2,2,1,1,59,1
13939,0,0,40000.0,2,0,2,2,0,1,58,0
13940,1,1,40000.0,2,0,2,2,1,1,58,1
13941,1,1,40000.0,2,0,2,2,0,1,58,0
13942,1,0,40000.0,2,0,2,2,0,1,57,1
13943,0,0,50000.0,0,0,4,1,1,0,45,1
13944,0,0,40000.0,1,0,4,1,1,0,43,0
13945,0,0,40000.0,1,0,4,1,1,0,44,0
13946,1,0,40000.0,1,0,4,1,1,0,44,0
13947,0,1,50000.0,1,0,4,1,1,0,45,0
13948,0,0,50000.0,1,0,4,1,1,0,45,0
13949,0,0,70000.0,1,0,4,1,1,0,46,0
13950,0,0,70000.0,1,0,4,1,1,0,46,0
13951,0,0,50000.0,1,1,3,1,1,0,45,1
13952,0,1,60000.0,1,0,4,1,1,0,45,1
13953,1,1,60000.0,1,0,4,3,0,0,45,1
13954,1,1,60000.0,1,0,4,3,0,0,45,1
13955,0,1,40000.0,1,1,3,1,1,0,47,1
13956,0,0,40000.0,1,1,3,1,1,0,47,1
13957,0,0,40000.0,1,1,3,1,1,1,47,1
13958,0,0,40000.0,1,1,3,1,1,1,47,1
13959,1,0,60000.0,1,0,4,3,0,0,47,1
13960,1,1,60000.0,2,2,3,1,0,0,48,1
13961,0,0,60000.0,2,2,3,1,1,0,48,1
13962,0,0,60000.0,2,2,3,1,1,0,48,1
13963,1,0,60000.0,2,2,3,1,0,0,48,1
13964,1,1,60000.0,2,2,3,1,1,0,47,1
13965,0,1,60000.0,1,0,4,3,1,0,45,1
13966,0,1,60000.0,1,0,4,3,1,0,45,1
13967,1,0,60000.0,1,0,4,3,1,0,45,1
13968,1,1,70000.0,3,0,4,3,0,0,46,1
13969,0,1,70000.0,3,0,4,3,1,0,46,1
13970,1,1,70000.0,3,0,4,3,0,0,46,1
13971,0,1,70000.0,3,0,4,3,1,0,45,1
13972,0,1,80000.0,1,0,4,3,1,0,45,1
13973,0,1,80000.0,1,0,4,3,0,0,46,1
13974,0,0,60000.0,1,0,4,3,1,0,48,1
13975,1,0,60000.0,1,0,4,3,0,0,48,1
13976,1,1,70000.0,2,2,3,1,1,0,49,1
13977,0,1,70000.0,2,2,3,1,1,1,49,1
13978,0,0,70000.0,2,2,3,1,1,1,49,1
13979,1,1,70000.0,2,2,3,1,0,1,48,1
13980,0,0,70000.0,2,2,3,1,1,1,49,1
13981,1,1,70000.0,2,2,3,1,0,1,49,1
13982,1,0,70000.0,2,2,3,1,0,1,48,1
13983,1,0,40000.0,0,0,3,3,0,1,50,1
13984,1,1,60000.0,2,0,4,3,1,0,47,1
13985,1,0,60000.0,2,0,4,3,0,0,47,1
13986,0,0,70000.0,4,0,4,3,1,0,46,1
13987,1,1,70000.0,4,0,4,3,0,0,47,1
13988,0,1,20000.0,3,0,0,2,0,2,98,0
13989,1,0,50000.0,2,2,3,1,0,1,50,1
13990,1,0,50000.0,2,2,3,1,0,1,49,1
13991,1,1,50000.0,2,2,3,1,0,1,50,1
13992,0,0,50000.0,2,2,3,1,1,1,49,1
13993,1,1,50000.0,2,2,3,1,1,1,50,1
13994,0,1,80000.0,3,3,3,1,1,0,51,0
13995,1,1,80000.0,3,3,3,1,0,1,51,1
13996,1,1,70000.0,0,0,4,3,0,0,51,0
13997,1,1,70000.0,0,0,4,3,1,0,50,1
13998,1,1,70000.0,4,0,4,3,1,0,51,1
13999,0,1,70000.0,5,0,4,3,1,0,50,1
14000,1,0,70000.0,5,5,4,3,1,2,48,0
14001,1,0,80000.0,2,0,4,3,1,0,48,1
14002,0,0,80000.0,3,0,4,3,1,0,48,1
14003,1,0,40000.0,0,0,3,3,0,1,52,0
14004,1,0,40000.0,0,0,3,3,0,1,52,1
14005,1,1,40000.0,0,0,3,3,0,1,51,0
14006,1,1,50000.0,3,3,3,1,0,1,52,0
14007,0,0,50000.0,3,3,3,1,1,1,52,0
14008,1,0,50000.0,3,3,3,1,1,2,52,1
14009,0,1,50000.0,3,3,3,1,1,2,51,0
14010,1,0,50000.0,3,3,3,1,0,2,51,0
14011,0,0,50000.0,3,3,3,1,1,3,52,0
14012,0,1,50000.0,3,3,3,1,1,3,52,0
14013,0,0,50000.0,4,4,3,1,1,1,52,0
14014,0,1,40000.0,0,0,4,2,1,0,49,1
14015,0,0,40000.0,0,0,4,2,1,0,49,1
14016,1,0,40000.0,0,0,4,2,1,0,49,1
14017,0,0,40000.0,0,0,4,2,1,0,48,1
14018,0,0,40000.0,0,0,4,2,1,0,48,1
14019,0,1,40000.0,0,0,3,2,1,0,49,1
14020,1,1,40000.0,0,0,3,2,0,0,49,1
14021,1,1,10000.0,4,4,0,0,1,0,50,1
14022,1,1,20000.0,1,1,2,0,1,1,49,1
14023,1,1,20000.0,1,1,2,0,0,1,50,1
14024,0,0,30000.0,1,1,3,2,1,0,49,1
14025,1,1,30000.0,1,1,3,2,0,0,50,1
14026,1,1,30000.0,1,1,3,2,0,1,50,1
14027,0,1,10000.0,4,4,0,0,1,0,51,1
14028,0,1,10000.0,5,4,0,0,1,2,51,0
14029,1,1,10000.0,5,3,0,0,1,1,51,1
14030,0,1,20000.0,1,1,1,0,0,1,51,1
14031,0,1,20000.0,1,1,1,0,1,1,50,1
14032,0,0,20000.0,2,2,1,0,1,0,51,1
14033,1,1,40000.0,0,0,3,2,1,0,49,1
14034,1,1,40000.0,0,0,3,2,0,0,50,1
14035,1,1,20000.0,2,2,1,0,1,0,51,1
14036,0,1,20000.0,2,2,1,0,1,0,51,1
14037,0,0,20000.0,2,2,1,0,1,0,51,1
14038,1,0,10000.0,4,3,0,0,0,2,51,0
14039,0,1,20000.0,2,2,1,0,1,0,52,1
14040,0,0,20000.0,2,2,1,0,1,1,52,1
14041,0,0,20000.0,2,2,1,0,1,1,52,0
14042,0,1,20000.0,2,2,1,0,1,1,52,0
14043,0,1,20000.0,2,2,1,0,1,2,52,0
14044,0,1,30000.0,1,1,3,1,1,2,52,0
14045,0,0,30000.0,1,1,3,1,1,2,52,0
14046,0,1,10000.0,4,3,0,0,1,2,52,0
14047,0,0,10000.0,3,2,0,0,1,2,53,0
14048,0,0,20000.0,2,2,1,0,1,2,53,0
14049,0,0,30000.0,1,0,3,1,1,1,84,0
14050,0,0,40000.0,0,0,3,3,0,0,51,1
14051,0,1,40000.0,0,0,3,3,0,0,51,1
14052,1,1,40000.0,0,0,3,3,0,0,51,1
14053,1,1,80000.0,0,0,4,1,0,0,51,1
14054,1,1,30000.0,1,0,2,2,1,1,55,0
14055,1,1,20000.0,2,0,2,2,0,1,83,0
14056,0,0,30000.0,2,2,2,2,1,0,52,1
14057,0,1,30000.0,2,2,2,2,1,1,52,1
14058,1,1,30000.0,2,2,2,2,1,1,52,1
14059,0,0,30000.0,2,2,2,2,1,2,52,0
14060,0,0,40000.0,1,0,3,1,1,0,51,1
14061,0,1,40000.0,1,0,3,1,1,0,51,1
14062,0,1,30000.0,2,2,2,2,1,2,52,0
14063,1,0,30000.0,2,2,2,2,1,2,53,0
14064,0,0,40000.0,1,0,3,1,0,0,53,1
14065,0,1,40000.0,1,0,3,1,1,0,53,1
14066,0,1,30000.0,2,2,2,2,1,2,54,0
14067,0,0,30000.0,2,2,2,2,1,2,53,0
14068,0,0,30000.0,2,2,2,2,1,2,54,0
14069,0,1,40000.0,1,0,3,1,0,0,53,1
14070,0,1,40000.0,1,0,3,1,1,0,54,1
14071,0,0,30000.0,3,3,2,2,1,2,37,0
14072,1,0,30000.0,3,3,2,2,1,2,38,1
14073,0,1,40000.0,1,0,3,1,1,0,54,1
14074,0,0,40000.0,1,0,3,1,1,0,54,1
14075,1,1,30000.0,1,0,2,2,0,1,55,0
14076,1,1,30000.0,3,3,2,2,1,2,38,1
14077,0,1,30000.0,4,4,2,2,1,3,38,0
14078,0,0,30000.0,5,5,2,2,1,1,39,1
14079,1,0,30000.0,5,5,2,2,0,3,39,0
14080,1,0,30000.0,0,0,2,2,0,1,40,1
14081,1,1,30000.0,0,0,2,2,0,1,40,0
14082,1,1,30000.0,0,0,2,2,0,1,39,1
14083,1,0,30000.0,0,0,2,2,0,1,40,1
14084,1,1,20000.0,0,0,1,0,0,1,41,0
14085,1,0,20000.0,0,0,1,0,1,1,41,0
14086,1,1,20000.0,0,0,1,0,0,1,41,0
14087,1,0,20000.0,0,0,1,0,0,1,40,0
14088,1,0,10000.0,0,0,0,0,1,2,42,0
14089,1,0,20000.0,0,0,1,0,0,1,41,0
14090,1,1,20000.0,0,0,1,0,0,1,40,0
14091,1,0,20000.0,0,0,1,0,0,1,40,0
14092,1,0,20000.0,0,0,1,0,0,1,40,0
14093,1,1,20000.0,0,0,0,0,1,1,41,0
14094,1,0,30000.0,0,0,2,2,0,1,41,1
14095,1,1,20000.0,0,0,0,0,0,1,42,0
14096,0,1,20000.0,0,0,0,0,0,2,42,0
14097,0,0,30000.0,0,0,2,2,0,1,41,1
14098,1,1,30000.0,0,0,2,2,0,1,41,0
14099,1,1,20000.0,2,0,0,0,0,2,104,0
14100,1,0,30000.0,0,0,2,2,0,1,43,1
14101,1,1,10000.0,1,0,4,0,1,0,55,0
14102,1,1,10000.0,1,0,4,0,0,0,55,0
14103,0,0,30000.0,5,0,4,2,0,0,54,1
14104,1,1,30000.0,5,0,4,2,1,0,55,1
14105,1,0,10000.0,1,0,3,0,0,0,56,0
14106,0,1,20000.0,1,0,4,2,0,0,82,0
14107,1,0,20000.0,1,0,4,2,1,0,81,0
14108,1,0,20000.0,1,0,4,2,1,0,80,0
14109,1,1,20000.0,1,0,4,2,0,0,81,0
14110,1,1,30000.0,5,0,4,2,1,0,55,1
14111,0,1,30000.0,5,0,4,2,1,0,55,1
14112,0,1,30000.0,4,0,4,2,1,0,55,1
14113,0,1,10000.0,1,0,3,0,0,0,59,0
14114,1,1,10000.0,1,0,3,0,0,0,59,0
14115,0,1,10000.0,2,0,2,0,1,0,61,0
14116,1,1,20000.0,1,0,3,2,0,0,60,0
14117,1,0,10000.0,2,0,2,0,0,0,62,0
14118,1,0,10000.0,2,0,2,0,1,1,63,1
14119,1,0,20000.0,1,0,3,2,0,0,78,0
14120,1,0,20000.0,1,0,3,2,1,0,77,1
14121,1,0,10000.0,2,0,2,0,0,1,75,0
14122,0,0,20000.0,1,0,2,0,1,0,76,1
14123,0,1,20000.0,1,0,2,0,0,0,76,0
14124,1,0,30000.0,1,0,3,2,1,0,76,1
14125,0,1,30000.0,1,0,3,2,1,0,76,1
14126,1,1,10000.0,3,0,2,0,0,1,73,0
14127,0,0,10000.0,0,0,2,0,0,1,37,1
14128,1,0,10000.0,0,0,2,0,1,1,36,1
14129,0,1,10000.0,0,0,2,0,1,1,37,1
14130,1,1,10000.0,0,0,2,0,1,1,37,1
14131,1,1,20000.0,0,0,3,2,1,0,37,1
14132,0,0,10000.0,0,0,2,0,1,1,39,1
14133,1,1,10000.0,0,0,1,0,0,2,40,1
14134,0,0,20000.0,0,0,3,2,1,0,37,1
14135,1,0,20000.0,0,0,3,2,0,0,39,1
14136,1,1,10000.0,1,1,1,0,1,0,40,1
14137,1,1,10000.0,1,1,1,0,0,0,39,1
14138,0,0,20000.0,0,0,2,0,1,0,39,1
14139,1,1,20000.0,0,0,2,0,0,0,40,1
14140,0,0,20000.0,0,0,2,0,1,0,40,1
14141,1,1,10000.0,3,0,2,0,0,2,74,0
14142,1,0,20000.0,1,0,2,0,1,0,74,0
14143,1,1,30000.0,1,0,3,2,0,0,74,1
14144,1,1,30000.0,1,0,3,2,0,0,74,1
14145,0,0,30000.0,1,0,3,2,1,0,74,1
14146,1,0,10000.0,2,2,1,0,1,0,47,1
14147,1,1,20000.0,0,0,2,0,0,1,47,1
14148,1,1,20000.0,0,0,2,0,0,1,47,1
14149,1,1,10000.0,2,2,1,0,1,0,48,0
14150,1,1,30000.0,0,0,3,2,1,0,47,1
14151,1,0,40000.0,0,0,4,2,0,0,47,1
14152,1,1,20000.0,0,0,2,0,0,1,48,1
14153,0,0,30000.0,0,0,3,2,1,0,48,1
14154,1,0,30000.0,0,0,3,2,0,0,48,1
14155,1,0,30000.0,1,0,3,2,1,0,48,1
14156,1,0,30000.0,1,0,3,2,1,0,48,1
14157,1,1,30000.0,1,0,3,2,0,0,48,1
14158,1,1,40000.0,0,0,4,2,0,0,48,1
14159,1,0,40000.0,0,0,4,2,0,0,48,1
14160,1,1,40000.0,0,0,4,2,0,0,47,1
14161,0,0,40000.0,0,0,4,2,1,0,48,1
14162,1,0,40000.0,0,0,4,2,1,0,47,1
14163,0,0,40000.0,0,0,4,2,1,0,48,1
14164,0,0,50000.0,0,0,4,1,1,0,48,1
14165,1,0,50000.0,0,0,4,1,0,0,48,1
14166,1,0,50000.0,0,0,4,1,1,0,47,1
14167,0,1,10000.0,3,0,3,2,1,2,95,0
14168,0,0,10000.0,3,0,2,0,0,2,65,0
14169,0,1,10000.0,3,0,2,0,1,2,65,0
14170,1,0,20000.0,2,0,2,0,0,1,66,1
14171,0,0,10000.0,2,2,1,0,0,1,49,0
14172,1,0,20000.0,1,1,2,0,0,0,49,1
14173,0,1,20000.0,1,1,2,0,1,0,49,1
14174,1,1,20000.0,1,1,2,0,1,0,49,1
14175,1,1,20000.0,1,1,2,0,1,1,48,1
14176,1,0,20000.0,1,1,2,0,0,1,49,1
14177,0,1,30000.0,1,1,3,2,1,0,49,1
14178,0,1,40000.0,0,0,4,2,1,0,48,1
14179,1,1,40000.0,0,0,4,2,1,0,48,1
14180,1,1,20000.0,1,1,2,0,0,1,50,1
14181,1,1,20000.0,1,1,2,0,1,1,50,1
14182,0,1,20000.0,1,1,2,0,1,1,50,1
14183,0,0,20000.0,1,1,2,0,1,1,49,1
14184,0,0,30000.0,1,1,3,2,1,0,49,1
14185,1,1,30000.0,1,1,3,2,1,0,50,1
14186,1,0,30000.0,1,1,3,2,0,0,49,1
14187,1,1,30000.0,1,1,3,2,1,1,50,1
14188,1,0,10000.0,5,4,0,0,1,2,50,0
14189,1,0,10000.0,5,4,0,0,1,2,50,0
14190,1,1,20000.0,2,2,1,0,0,0,50,0
14191,1,1,20000.0,2,2,1,0,1,0,51,1
14192,1,0,30000.0,1,1,3,2,1,1,51,1
14193,0,0,30000.0,1,1,3,1,1,1,51,1
14194,0,0,30000.0,1,1,3,1,1,1,51,1
14195,0,1,30000.0,1,1,3,1,1,1,51,1
14196,1,0,10000.0,4,3,0,0,1,2,52,0
14197,1,1,10000.0,4,3,0,0,1,2,51,0
14198,1,0,20000.0,2,2,1,0,1,0,51,1
14199,1,1,20000.0,2,2,1,0,1,1,52,0
14200,1,1,20000.0,2,2,1,0,1,1,52,1
14201,1,1,20000.0,2,2,1,0,1,1,52,1
14202,0,1,30000.0,1,1,3,1,1,2,52,0
14203,0,1,30000.0,1,1,3,1,1,2,52,0
14204,1,0,10000.0,5,2,0,0,0,1,53,1
14205,1,1,20000.0,2,2,1,0,1,2,53,0
14206,1,1,20000.0,3,3,1,0,0,0,53,0
14207,1,1,20000.0,3,3,1,0,1,0,53,0
14208,1,1,20000.0,3,3,1,0,0,0,53,0
14209,1,1,20000.0,3,3,1,0,1,1,53,1
14210,0,0,30000.0,1,1,3,1,1,2,53,0
14211,1,1,10000.0,3,2,0,0,1,2,54,0
14212,1,1,20000.0,3,3,1,0,0,2,53,0
14213,0,0,10000.0,4,0,1,0,0,2,84,0
14214,1,1,40000.0,0,0,3,3,0,0,51,1
14215,1,1,40000.0,0,0,3,3,1,0,51,1
14216,1,0,40000.0,0,0,3,3,1,0,50,1
14217,0,0,40000.0,0,0,3,3,1,0,51,1
14218,1,1,60000.0,0,0,4,1,0,0,51,1
14219,0,0,30000.0,1,0,2,2,0,1,54,1
14220,1,0,30000.0,2,2,2,2,1,1,52,1
14221,1,1,30000.0,2,2,2,2,0,1,52,0
14222,0,1,40000.0,1,0,3,1,1,0,51,1
14223,0,0,40000.0,1,0,3,1,1,0,51,1
14224,0,0,40000.0,1,0,3,1,1,0,52,1
14225,1,0,30000.0,2,2,2,2,1,2,53,0
14226,1,0,30000.0,2,2,2,2,1,2,53,0
14227,1,1,30000.0,2,2,2,2,1,2,54,0
14228,1,1,20000.0,0,0,1,0,1,1,40,0
14229,1,0,20000.0,4,4,1,0,1,2,38,1
14230,1,0,30000.0,3,3,2,2,0,1,38,0
14231,1,1,30000.0,3,3,2,2,1,1,38,1
14232,1,0,30000.0,3,3,2,2,0,2,38,1
14233,0,1,40000.0,1,0,3,1,1,0,53,1
14234,0,1,40000.0,1,0,3,1,1,0,54,1
14235,1,0,30000.0,1,0,2,2,1,1,55,0
14236,1,1,30000.0,1,0,2,2,0,1,55,1
14237,0,1,40000.0,1,0,3,1,1,1,55,1
14238,0,0,40000.0,1,0,3,1,1,1,55,1
14239,1,1,30000.0,4,4,2,2,1,2,39,1
14240,1,1,30000.0,4,4,2,2,1,3,38,1
14241,1,0,20000.0,0,0,1,0,0,1,40,0
14242,1,0,20000.0,0,0,1,0,1,1,41,0
14243,1,1,10000.0,0,0,0,0,0,2,42,0
14244,1,0,20000.0,0,0,1,0,0,1,42,0
14245,1,0,20000.0,0,0,1,0,1,1,40,0
14246,1,1,30000.0,0,0,2,2,0,1,41,0
14247,0,1,20000.0,0,0,0,0,0,2,43,0
14248,1,0,30000.0,0,0,2,2,1,1,42,0
14249,0,0,40000.0,1,1,3,1,1,0,42,1
14250,0,0,40000.0,1,1,3,1,1,0,42,1
14251,1,1,20000.0,0,0,0,0,0,2,43,0
14252,1,0,10000.0,0,0,0,0,1,2,44,0
14253,1,1,20000.0,0,0,0,0,0,2,44,0
14254,1,0,20000.0,0,0,0,0,0,2,44,0
14255,1,0,30000.0,0,0,2,2,0,1,43,1
14256,1,0,30000.0,0,0,2,2,1,1,42,0
14257,1,1,40000.0,0,0,4,1,1,0,44,1
14258,0,0,50000.0,1,0,4,1,1,0,44,0
14259,0,0,50000.0,1,0,4,1,1,0,45,0
14260,0,1,40000.0,4,4,1,1,1,3,45,0
14261,1,1,70000.0,1,0,4,1,1,0,45,0
14262,0,0,70000.0,1,0,4,1,1,0,45,0
14263,0,0,70000.0,1,0,4,1,1,0,46,0
14264,0,1,10000.0,1,0,3,0,1,0,56,0
14265,1,1,20000.0,1,0,4,2,1,0,55,0
14266,1,0,20000.0,1,0,4,2,0,0,55,0
14267,0,0,30000.0,1,0,4,2,0,0,82,0
14268,0,1,10000.0,1,0,3,0,0,0,59,0
14269,0,1,20000.0,1,0,3,0,1,0,59,0
14270,1,1,20000.0,1,0,3,0,1,0,59,0
14271,1,1,10000.0,1,0,2,0,0,0,60,0
14272,0,1,10000.0,1,0,2,0,1,0,60,0
14273,1,0,10000.0,1,0,2,0,1,0,59,0
14274,1,0,10000.0,1,0,2,0,1,0,60,0
14275,1,0,10000.0,1,0,2,0,0,0,60,0
14276,1,0,10000.0,2,0,2,0,1,0,61,0
14277,1,1,10000.0,2,0,2,0,0,0,61,0
14278,0,0,20000.0,1,0,3,2,1,0,61,0
14279,1,0,20000.0,1,0,3,2,0,0,61,0
14280,1,1,10000.0,2,0,2,0,1,1,62,1
14281,0,1,20000.0,1,0,4,2,1,0,80,0
14282,1,0,20000.0,1,0,4,2,1,0,80,0
14283,0,1,30000.0,1,0,4,2,1,0,79,0
14284,1,1,30000.0,1,0,3,2,1,0,78,1
14285,0,1,10000.0,0,0,2,0,1,1,37,1
14286,0,0,10000.0,0,0,2,0,1,1,36,1
14287,1,1,10000.0,0,0,2,0,0,1,37,1
14288,0,1,10000.0,0,0,2,0,0,1,38,0
14289,1,1,20000.0,0,0,3,2,0,0,37,1
14290,0,0,40000.0,0,0,1,1,1,2,41,0
14291,0,1,40000.0,0,0,2,1,1,1,41,0
14292,1,1,40000.0,0,0,1,1,1,2,41,0
14293,1,1,50000.0,0,0,2,1,0,1,43,0
14294,1,0,50000.0,0,0,2,1,0,1,42,0
14295,0,0,60000.0,0,0,2,1,1,1,44,1
14296,0,0,60000.0,0,0,2,1,1,1,43,1
14297,0,1,70000.0,0,0,2,1,0,2,45,1
14298,1,0,70000.0,0,0,2,1,0,2,45,1
14299,0,0,80000.0,0,0,3,4,1,1,45,1
14300,1,0,80000.0,0,0,3,4,0,1,45,1
14301,0,1,90000.0,4,4,3,4,1,0,49,0
14302,0,0,100000.0,1,0,3,4,1,2,50,1
14303,1,1,120000.0,0,0,3,4,0,3,50,0
14304,0,1,80000.0,4,3,3,4,1,0,54,0
14305,1,1,80000.0,4,3,3,4,1,0,54,1
14306,1,0,120000.0,0,5,0,4,0,4,46,1
14307,1,0,70000.0,4,3,2,3,1,1,63,0
14308,1,0,110000.0,2,4,2,3,1,3,60,0
14309,1,0,110000.0,2,4,2,3,1,3,60,0
14310,1,0,150000.0,1,3,2,3,0,3,60,1
14311,1,0,150000.0,2,3,2,3,0,4,59,0
14312,1,0,150000.0,2,3,1,3,0,4,60,0
14313,0,1,100000.0,2,3,1,3,1,4,61,0
14314,1,0,120000.0,3,4,1,3,0,4,61,0
14315,0,0,120000.0,3,4,1,3,1,4,61,0
14316,0,1,90000.0,2,1,1,3,1,2,62,1
14317,1,1,110000.0,3,4,2,3,0,4,62,0
14318,0,1,130000.0,3,4,2,3,1,3,61,1
14319,0,1,130000.0,3,4,2,3,1,3,62,1
14320,0,1,130000.0,3,4,2,3,1,3,62,1
14321,0,0,150000.0,3,4,1,3,1,3,62,1
14322,1,1,70000.0,5,1,1,3,1,2,73,0
14323,0,1,70000.0,5,1,1,3,1,2,72,0
14324,0,1,80000.0,5,0,3,4,1,2,73,0
14325,1,0,90000.0,5,0,2,3,0,2,73,1
14326,0,1,130000.0,3,4,3,4,1,4,73,0
14327,1,0,130000.0,4,4,2,3,0,4,72,0
14328,0,0,160000.0,3,4,3,4,1,4,72,0
14329,1,0,120000.0,4,4,3,4,1,4,71,1
14330,1,0,130000.0,4,4,2,3,0,4,71,0
14331,0,1,170000.0,4,4,3,4,1,3,71,1
14332,0,1,110000.0,3,5,3,4,1,1,64,1
14333,0,1,160000.0,3,4,3,4,0,4,64,0
14334,0,0,70000.0,5,2,0,1,1,2,64,1
14335,0,1,110000.0,4,5,2,3,1,2,65,1
14336,0,0,80000.0,4,1,1,3,1,3,66,0
14337,1,0,90000.0,4,1,1,3,1,2,66,0
14338,0,1,130000.0,4,5,1,3,0,3,65,0
14339,1,1,90000.0,4,1,1,4,1,3,67,0
14340,1,0,100000.0,3,4,2,4,0,4,67,0
14341,1,0,120000.0,4,5,2,4,0,3,66,0
14342,0,1,130000.0,4,5,1,4,1,3,67,1
14343,1,1,160000.0,3,5,2,4,0,3,67,1
14344,1,1,80000.0,5,1,1,4,0,3,68,0
14345,1,0,120000.0,4,5,1,4,0,3,68,0
14346,1,0,120000.0,4,5,1,4,1,3,67,0
14347,0,1,130000.0,4,5,1,4,0,4,68,0
14348,0,1,160000.0,4,5,1,4,1,4,68,1
14349,0,0,160000.0,5,5,1,4,0,4,67,1
14350,0,0,80000.0,5,1,1,4,1,3,68,0
14351,0,1,120000.0,4,5,1,4,1,3,69,0
14352,0,0,120000.0,5,5,1,4,1,4,70,0
14353,0,1,70000.0,0,0,3,3,1,2,42,1
14354,0,0,70000.0,0,0,3,3,0,2,41,0
14355,0,0,70000.0,0,0,3,3,0,3,42,0
14356,1,0,70000.0,0,0,3,3,0,3,42,0
14357,0,0,70000.0,0,0,3,3,1,4,42,0
14358,1,1,90000.0,0,0,3,3,1,2,42,1
14359,1,0,80000.0,0,0,3,3,1,3,43,0
14360,1,1,80000.0,0,0,3,3,0,3,43,0
14361,1,0,90000.0,0,0,3,3,0,3,43,1
14362,1,0,90000.0,0,0,3,3,0,3,42,1
14363,0,0,120000.0,5,5,0,3,1,4,43,0
14364,0,1,90000.0,0,0,3,3,0,3,44,1
14365,1,1,90000.0,0,0,3,3,0,3,43,1
14366,1,1,100000.0,0,5,1,4,1,2,43,1
14367,0,0,130000.0,4,5,1,4,0,4,44,0
14368,1,0,90000.0,0,0,3,3,1,3,44,1
14369,1,0,90000.0,0,0,3,3,1,3,45,1
14370,1,0,80000.0,0,0,3,3,0,4,45,0
14371,0,1,110000.0,0,5,1,4,1,3,44,1
14372,1,1,110000.0,0,5,1,4,1,4,45,1
14373,1,0,160000.0,2,5,1,4,1,4,44,1
14374,1,0,90000.0,0,0,3,3,0,3,45,1
14375,1,0,100000.0,0,5,0,3,1,4,46,1
14376,0,1,100000.0,0,5,0,3,1,4,47,1
14377,1,0,110000.0,0,5,1,4,0,4,46,1
14378,1,0,120000.0,0,5,0,3,0,4,46,1
14379,0,0,30000.0,4,0,1,3,1,2,68,1
14380,0,1,30000.0,4,0,1,3,1,2,69,1
14381,0,0,40000.0,4,0,1,3,1,2,70,1
14382,1,1,50000.0,3,0,4,4,1,2,80,0
14383,0,0,60000.0,3,0,4,4,1,2,78,0
14384,0,1,60000.0,3,0,4,4,1,2,78,0
14385,0,0,60000.0,3,0,4,4,1,2,78,0
14386,0,0,60000.0,3,0,4,4,1,2,78,0
14387,0,1,60000.0,3,0,4,4,0,2,78,0
14388,1,1,60000.0,3,0,3,4,1,2,77,0
14389,1,1,60000.0,3,0,3,4,1,2,76,0
14390,0,1,60000.0,3,0,3,4,1,2,77,0
14391,1,0,60000.0,3,0,3,4,1,2,77,0
14392,1,1,50000.0,3,0,3,4,1,2,75,0
14393,0,0,50000.0,3,0,3,4,1,2,75,1
14394,1,1,50000.0,4,0,3,4,1,2,76,0
14395,0,0,50000.0,4,0,3,4,1,2,76,0
